first played, last played, playtime/mins, money,jrmcStrI,jrmcDexI,jrmcCnsI,jrmcWilI,jrmcIntI,jrmcCncI
1684362685554,1684368026239,105323,0.0,18,12,10,15,9,5
1677446801657,1678027536016,737136,0.0,12,15,14,18,15,5
1686593174379,1686597497515,86039,0.0,30,24,20,15,5,5
1687952797520,1687953642186,9136,0,10,10,10,15,10,5
1679297998770,1688174864928,48051207,109497.615,14000,26000,40000,500,4200,8000
1676251651949,1676311050356,29265,0,15,10,10,15,5,5
1682440080199,1688603514967,14410402,935030.01185759429344254,541,430,505,9,245,75
1656779294507,1657139379438,381888,0.0,45,55,40,15,64,10
1680467542437,1681852218456,2291530,1016.0394999736843713,3050,2443,2950,1000,400,1500
1659054428782,1659333635974,900175,0.0,35,25,25,15,30,10
1666635528707,1666637423713,36511,0,15,10,10,15,5,5
1661564461174,1662163683608,751979,0.0,10,35,25,44,125,30
1659910778568,1659911228002,6411,0,15,10,10,15,5,5
1636920183509,1689018320961,6425957,27144.405,607,530,320,200,380,300
1673802351337,1673804263679,37850,0.0,10,10,10,10,10,10
1644621125528,1683225877210,7539088,1877.0,380,740,740,380,380,740
1662752780120,1663091847667,3167,0,10,10,10,15,10,5
1648999860318,1649000394953,8613,0.0,10,10,10,15,10,5
1665266677999,1665269710767,59370,0.0,11,10,10,15,10,5
1663266191081,1663267071652,17515,0,10,10,10,10,10,10
1486883978176,1687070561018,39385360,108515.105,7171,5558,7500,201,1336,4041
1678664656926,1678671209892,129469,0.0,20,10,15,11,20,15
1659095202820,1659095930702,14404,0,16,10,10,15,5,5
1677388965792,1677545272196,445431,616.60000,32,15,16,16,9,7
1675559103349,1675561964033,56409,0.0,15,10,10,15,5,5
1645011859732,1676270289440,636888,0.0,23,11,15,15,50,10
1668361853856,1668388178970,105159,0.0,27,15,10,13,16,18
1676930256677,1682881267475,2142535,4945.0001,1100,1000,1060,15,340,200
1685929891761,1685930266699,7313,0.0,15,10,10,15,5,5
1642829392782,1649116956683,12269,0.0,15,10,10,15,5,5
1655194434033,1655197872789,68394,0.0,15,10,10,15,5,5
1660319757998,1687711626319,21588,0.0,17,11,12,15,5,5
1640716570073,1651433459031,24673,0,20,10,10,15,6,5
1536970690378,1660744788503,50015,0,4000,3600,7000,20,435,600
1652580281664,1652656765299,215511,3.0,42,10,26,15,6,21
1654760018363,1665112498189,2384125,1954.99,160,160,130,15,190,20
1654671240171,1654672576813,25290,0.0,18,11,10,15,9,5
1583157487899,1677418411166,8539055,665.390,1000,1000,1000,100,400,500
1654931606926,1656852439217,115155,0.0,20,10,29,15,5,10
1659482007487,1659948925358,1056674,1507.0,141,90,56,14,150,20
1662234483801,1662345513455,989604,0.0,26,25,25,15,5,24
1658667036067,1658668174974,22452,0.0,16,14,10,15,10,5
1685957304765,1685958897487,31701,0.0,22,13,11,15,11,6
1680812157230,1680812752854,2180653,0.0,10,5,15,10,5,15
1626019843845,1655318392410,7652109,2074.59,650,365,314,25,455,152
1677028270496,1677387392354,123497,0.50,15,14,15,16,10,5
1651693926467,1656707724164,22971,0,13,10,11,15,10,5
1677382037791,1677528424263,84127,0.0,30,10,13,15,12,5
1660967318376,1661052533533,10011,0,15,10,10,15,5,5
1675608686136,1676502959516,2272065,1681.000,196,261,82,28,232,72
1671369157574,1683666898287,1146045,906.0,5,5,7,10,15,18
1624061263917,1682134602455,3000278,745.0,10,10,10,15,70,10
1658259972040,1686760086348,2555453,20447.25,10,10,10,15,10,5
1640545872826,1671778824673,495351,860.125,20,30,20,15,12,10
1663112591850,1663113545899,18886,0,15,10,10,15,5,5
1667962327550,1667963973863,32661,0,15,10,10,15,5,5
1652835219979,1652988489886,211453,0.0,51,10,10,15,5,5
1666792787042,1688048374408,61999360,64467.0000000001,2000,1700,2500,15,1300,1000
1658757111450,1658758675916,30944,0.0,37,10,10,15,5,5
1681542283137,1681542522471,4483,0,10,10,10,15,10,5
1654975977365,1655071632102,10906,0,10,10,10,15,10,5
1683237899790,1686935021222,4358582,28819.86,800,775,2620,8,620,440
1654130390297,1654171682352,104476,0.0,34,16,14,15,8,5
1657839451915,1659662242097,346371,0.0,25,25,20,20,40,20
1682887476376,1682922892259,24789,0,24,15,9,7,10,10
1673442240616,1673689186556,847622,3141.0,85,50,40,20,120,35
1637675993493,1669304273505,7675128,18658.09096645063296,900,590,600,50,360,200
1651958492600,1651959519275,19070,0,15,10,10,15,5,5
1663417820747,1663515509714,69457,0,13,7,7,12,17,18
1675999735115,1686772885721,36335752,1010352.5001,4200,4500,5500,15,500,1000
1668344055814,1668344542006,9464,0,10,10,10,10,10,10
1671401647410,1672597039277,2541440,19651.182841736017484,139,137,90,55,215,85
1661128951835,1661129419372,9069,0,15,10,10,15,5,5
1664855836040,1667091975126,2304782,0.0,210,150,150,50,300,50
1671454277499,1688913445833,343442,0.0,29,18,18,15,15,7
1662256674686,1662257956141,18295,0,15,10,10,15,5,5
1652758983253,1652801064241,205809,0.0,34,26,12,16,25,10
1635020526883,1650733846699,982981,14623.5,74,73,35,33,109,40
1652753857275,1652757718093,75336,0.0,11,12,10,15,14,5
1617738578493,1657470340070,2185,0,2900,2900,3409,30,1035,1375
1667679160022,1679947118778,60852,0.0,20,10,18,15,10,5
1661210948224,1661212251140,25498,0,23,10,11,15,5,5
1629400217873,1672077324359,838658,321.0,70,50,58,15,90,10
1663035609707,1663036401422,13972,0,15,10,10,15,5,5
1680714816516,1680718124322,45370,0,15,10,10,15,5,5
1678792979410,1681008078962,6218841,379.5,4411,2200,3171,60,931,2112
1662480235771,1662487104205,71384,0,11,10,10,15,10,5
1676826819066,1687746906097,2042321,571.0,80,30,50,16,100,40
1664858543148,1665390478278,34410,0,15,10,10,15,5,5
1660074225272,1660078272383,24571,0.0,26,10,10,15,5,5
1680937055259,1680937186651,2455,0,15,10,10,15,5,5
1671919792097,1671923896659,81745,0.0,26,10,10,15,10,5
1665259505899,1665259982456,21886,0.0,15,10,10,15,5,5
1681850573671,1681852118460,30674,0,19,10,20,15,5,5
1661380184761,1661384605470,87634,0.0,13,11,15,10,5,15
1635718879413,1672686352412,55238,0.0,13,11,10,16,10,6
1683614160698,1685004235500,7212,0,10,5,15,10,5,15
1675739460460,1679176932208,1515298,0.0,61,26,14,20,35,5
1674272114683,1674790546983,1315568,0.0,74,76,23,17,23,23
1664028810131,1664031521849,47167,0,11,5,15,10,5,15
1661075968511,1661076570118,11077,0,5,5,10,10,15,18
1654068936238,1654078173335,170624,0.0,30,10,10,31,15,20
1651109417416,1651165674423,127642,0.0,17,10,20,21,22,9
1640543360413,1668901304660,1268009,3490.0,91,91,111,18,120,70
1684762737038,1684768029222,105266,0.0,20,5,19,10,13,16
1664346325263,1664359890733,2115711,0.0,16,5,19,20,20,15
1654646766610,1654650446680,72288,0.0,18,10,10,15,5,5
1644681272290,1657895387710,73648,0.0,15,10,10,15,5,5
1655674134974,1655817367557,26830,0,10,10,10,15,10,5
1630258895418,1654706720940,583506,0,26,21,21,23,18,18
1688625819421,1688990075014,299092,31.6,10,20,10,35,30,30
1662220328712,1662222589323,43804,0.0,15,10,10,15,5,5
1648839594402,1648839674342,1415,0,15,10,10,15,5,5
1681154001784,1682124688781,485115,0.0,17,20,15,17,23,6
1684828650410,1685815224654,11887578,13299.1325,200,220,400,10,220,100
1681923102517,1681923255327,2844,0,15,10,10,15,5,5
1670134777580,1670136056655,25296,0.0,10,10,10,15,10,5
1664772815783,1688820255269,39757037,16705.0,2000,3500,4500,20,1000,1500
1561787201859,1648928822856,25183006,0,2198,912,1472,26,635,573
1651283541590,1653528717796,2650301,0.0,220,60,120,10,120,15
1614628433099,1674860865005,982782,0.0,1038,700,829,32,345,500
1668403059841,1668403280483,4153,0,15,10,10,15,5,5
1551503257961,1688757216581,76478721,198.99,10,31900,55000,31900,3600,33100
1600451480886,1651849972693,5974048,2067.0,297,216,218,32,245,170
1661580454195,1661615119731,1919711,0,10,10,10,15,10,5
1665423211212,1665424063155,16236,0,10,10,10,10,10,10
1676597674678,1682713468718,9399241,4861.605,1860,1860,1850,20,510,500
1680934895182,1681446187564,1214414,2486.0,55,50,51,15,100,25
1584947045893,1689126393140,267963685,492542.00010000,100000,100000,100000,100000,100000,100000
1681782310518,1681782648740,3483,0,15,10,10,15,5,5
1680472948934,1680578394306,611430,0.0,70,25,20,15,60,18
1464780842742,1689080102858,29056837,0.0,5,6,10,10,15,18
1656788730434,1660825731477,616753,0.0,94,30,30,15,25,15
1662571280246,1662571913759,10821,0,10,10,10,15,10,5
1671421203794,1685195344732,14401034,650.000,100,100,100,10,1195,5
1673834309565,1673835583965,24521,0,12,8,16,10,6,15
1654885860023,1654963857494,5358,0.0,15,10,10,15,5,5
1654805350671,1654806853871,29904,0,15,10,10,15,5,5
1654999765352,1667455508343,90560,0.0,10,8,15,10,5,15
1665213061168,1687069675209,24333,0,15,10,10,15,5,5
1682934249240,1682940696776,122167,0.0,43,17,16,18,5,5
1642288487553,1655432165482,20159,0,10,10,10,15,10,5
1651579364989,1651756982918,332595,0.0,30,25,10,22,20,10
1661448662617,1682040513354,496352,53.0,10,5,25,10,20,15
1660673658358,1689102508647,201757,0.0,23,10,10,16,10,10
1662658422757,1680530187845,93936,0.0,21,10,10,20,10,5
1651930761693,1664119608181,24533,0,11,10,11,15,10,5
1512234067374,1688207009610,71938506,9255577.1765013595293786,78095,78010,98800,10,8545,27210
1652076649290,1652080329207,59269,0.0,28,10,10,15,10,5
1674048085496,1674048890044,16033,0,12,10,10,10,10,10
1671253029435,1675156419344,1948996,0.0,24,22,10,15,10,13
1665517218743,1665518792834,29567,0,15,10,10,15,5,5
1661795638711,1661796051040,7435,0,15,10,10,15,5,5
1649094285321,1649590782947,629515,15.97,68,21,67,18,146,14
1659462806700,1672753214556,841294,0.0,70,10,20,15,50,25
1676601471668,1677547756826,3244366,220.03037713827793471,85,85,85,88,135,88
1658208497072,1658210437872,6727,0,15,10,10,15,5,5
1585243406061,1669232664905,16932527,5845.815512664259899,1503,435,2835,410,431,550
1676064226379,1676064537515,1122510,0,15,10,10,15,5,5
1681415923085,1684241846617,19248671,17349.50900000003,3300,3500,3500,15,505,600
1681010312651,1681074378940,138226,0.0,26,14,18,12,23,15
1665797767114,1665798386089,12168,0,15,10,10,15,7,5
1654869549831,1654880596639,129825,0.0,18,20,14,15,15,5
1658786008772,1658892680365,617711,0.0,5,6,15,20,20,20
1651436840629,1651502809080,54938,0.0,15,10,10,15,5,5
1522804822071,1688161378701,57904032,30825.00,100000,64000,100000,56070,20000,84000
1521854695726,1689113104964,47637510,15805.00,16005,19000,25000,15,851,5000
1666456868359,1674358435415,299740,0.0,20,20,20,20,20,10
1650241070446,1650397143515,220609,0.0,44,20,21,26,20,5
1635585586169,1662064051869,187019,0.0,13,14,13,15,11,5
1664573349561,1683693904383,231680,0.0,17,10,13,15,10,5
1665936796956,1665938458749,32679,0,24,10,10,15,5,5
1683477305430,1689040816106,3048125,1148092.0,360,350,350,16,250,231
1508022055304,1688106488931,31647003,7668976.38152,82500,57000,100000,35,5545,17000
1682218107856,1683239768451,3761505,900.05,1400,1215,1577,600,1300,2000
1680734066238,1680827241410,156086,0.0,21,20,20,17,14,6
1670525707978,1670548721721,311040,13.0,73,28,28,15,25,10
1663857350800,1664115890118,284916,0.0,33,20,17,18,17,8
1587419571378,1681970125842,11347972,3392.0,2040,2000,2500,15,485,1400
1669837761262,1669854672876,143666,0.0,38,25,40,15,50,5
1661280326153,1661281853359,27768,0,10,10,10,10,10,10
1657870541981,1658340046378,273157,452.0,33,10,14,15,75,11
1650509407689,1661376574127,1041115,9.97,58,19,12,15,35,5
1665632775191,1665678610736,144181,0.0,21,20,27,16,5,13
1664085357194,1664123462126,48420,0,15,10,10,15,5,5
1676893417971,1676894545459,20064,0,10,10,10,15,10,5
1657495206778,1657495659999,3143,0,10,10,10,15,10,5
1660225809344,1660227682956,16792,0,15,10,10,15,5,5
1652927047057,1653090577059,81547,0.0,13,10,11,15,12,5
1679965583935,1679968963621,36022,0.0,15,10,10,15,5,5
1637025571060,1654931327415,1902761,0,82,60,47,25,120,18
1677538316285,1677544647746,126103,0.0,12,13,13,15,16,12
1677083528969,1678582049001,1519215,917.0,135,200,200,26,195,144
1649367567342,1649453819156,20781,0.0,10,9,15,10,5,15
1640543734330,1660085872984,2874331,1762.180,165,111,100,15,156,101
1657483288861,1657483635831,6524,0,15,10,10,15,5,5
1675153914051,1675155519757,12912,0.0,15,10,10,15,5,5
1662764826703,1662767308244,49090,0,15,10,10,15,5,5
1649970417119,1649971381593,19177,0,24,10,10,15,5,5
1680837269928,1680838439331,23284,0,10,10,10,15,10,5
1685196229717,1689079266502,3675807,1013.0,1100,1000,2000,15,650,1000
1646078881728,1681835247806,463507,945.0,245,230,220,27,310,170
1689127054467,1689128573483,30192,0.0,10,15,8,7,10,10
1683205347244,1683252603043,112105,0.0,25,15,10,15,20,5
1657854838983,1688873759225,22095074,47132.00,10500,8500,8300,35,1410,1000
1651768733805,1658695670680,19194,0,15,10,10,15,5,5
1673725777366,1674283969289,639781,178.0,72,50,50,15,35,7
1658104417083,1658104841118,8337,0,10,10,10,15,10,5
1558366082723,1682776649237,7558102,0.0,332,304,332,35,293,205
1684969042240,1685299802504,677082,2065.0,80,110,45,10,90,20
1651039646428,1651218748445,126392,0.0,20,10,40,15,27,5
1682104586471,1688394121061,17128975,7084.45,900,900,900,46,350,602
1626591958009,1657063606819,208540,0.0,30,10,25,15,35,10
1665310337092,1665311422325,21258,0,5,5,7,10,15,18
1614623078170,1681773521056,22294503,1074275.0900000000001,5,30000,30000,30000,2270,15000
1511630413861,1664651917280,19109090,7497.040,2600,2520,2700,155,1750,2000
1635475757962,1688823447272,20752109,1304748.0,5,6000,15000,9000,1500,9000
1661861965952,1661862748012,244285,0,15,10,10,15,5,5
1599752747404,1655146444468,1414713,0,50,57,30,15,55,12
1682215138254,1682376969210,492509,0.0,36,35,35,15,20,7
1681526154932,1681528313141,40485,0.0,18,7,15,10,14,17
1671536438856,1671624880041,113391,0.0,13,14,12,16,11,10
1661439061673,1661714059629,29267,0.0,15,10,10,15,5,5
1688499599772,1688845210962,835757,23721.410492891416226,20,77,70,35,135,30
1662951311483,1663012627425,116780,0.0,44,21,12,15,11,5
1655323874506,1689170157121,2608816,1353.5,150,55,150,7,145,70
1685665988165,1685670895688,38807,0.0,18,10,10,15,5,5
1672505991292,1672508177147,42414,0,11,10,10,15,10,5
1678598204429,1678605302708,19070662,0.0,40,10,10,25,50,5
1658359460444,1678244886715,2076725,496.30,77,40,30,37,76,32
1672591231544,1687887477659,738677,54.7988307704358472,20,20,20,20,90,10
1679201728777,1687034841786,38306,0.0,10,20,10,15,10,5
1655345613323,1655504748471,420701,843.0,51,51,51,34,90,34
1663874662053,1681954340039,21014,0,10,10,10,10,10,10
1664928138328,1665347046741,566614,1570.0,80,50,59,40,135,45
1679183543855,1679184460420,17242,0,15,10,10,15,5,5
1672899787937,1672901051833,18837,0,17,11,10,15,5,5
1667788650999,1673460085219,11022,0,10,10,10,15,10,5
1672290135271,1672291274339,45496,0.0,24,10,10,15,5,5
1649172332136,1649172467886,3902089,0,15,10,10,15,5,5
1659810693789,1659811103070,7932,0,15,10,10,15,5,5
1669318767304,1669321485766,52118,0.0,15,10,10,15,5,15
1646427895012,1648779629815,3197109,299.72,115,60,60,60,135,60
1664118370917,1664118801933,8201,0,10,10,10,15,10,5
1664654115790,1664654326685,3119,0,15,10,10,15,5,5
1662508381124,1662685149807,25693,0,10,10,10,15,10,5
1673663877284,1673663971132,1530,0,15,10,10,15,5,5
1678386051735,1678387783717,36972,0,15,10,10,15,5,5
1651408194400,1651410788824,26687,0,10,10,10,15,10,5
1666298534421,1666312828250,10170,0,15,10,10,15,5,5
1652912841053,1652914323913,28412,0.0,16,10,11,15,5,5
1673885278899,1673886014056,14593,0.0,15,10,10,15,5,5
1632149681901,1686935148823,632473,4998.0,53,17,60,10,30,30
1659695750725,1659825860247,300957,0.0,20,10,15,15,7,9
1672490443121,1672492160082,34108,0.0,18,10,14,15,20,5
1684963643254,1685006789494,122693,0.0,23,22,23,7,10,20
1663549479008,1668495630472,1506977,1782.98,45,28,29,15,10,15
1631649939355,1669481409912,15250952,55.75,7000,6000,6000,6000,6000,7000
1661519917377,1662064654345,120209,0.0,15,10,10,15,5,5
1663174108371,1663174501922,7775,0,15,10,10,15,5,5
1675875809310,1686915398822,5492011,1077291.900000000000000001,10,50,10,19000,3000,9900
1658580346141,1660625374733,2803687,2980.85,132,107,127,20,220,36
1674032847814,1674033466963,10015,0,10,10,10,15,10,5
1675520572381,1675520630893,1042,0,15,10,10,15,5,5
1625414718499,1655863613763,56560968,0.0,4322,2670,23902,200,380,1790
1671953836024,1672468371027,747522,15414.0,92,92,138,92,90,92
1659804203715,1660077412294,281693,0.0,35,18,15,17,16,10
1664555384290,1664557919856,48926,0.0,10,5,15,10,5,15
1677629448249,1677629791545,6625,0,15,10,10,15,5,5
1677969875728,1681526639858,5850006,0.0,10,10,10,10,10,10
1681420676035,1681422686606,37844,0,17,12,11,15,12,6
1674733512703,1674735025062,30072,0.0,10,11,10,15,10,8
1658075597013,1661456412788,20005,0,20,10,10,15,5,10
1677471834037,1677472620563,15533,0,15,10,10,15,5,5
1688314619567,1688351283498,35627,0,15,10,10,15,5,5
1686256585966,1686273251820,139481,0.0,15,15,15,8,15,12
1615529021393,1650689372617,118411,0,40,40,33,20,20,30
1656835747197,1657090183165,2307139,15647.73,275,125,320,10,275,94
1661134502522,1661221920832,70796,0.0,15,10,10,15,9,9
1671851217133,1671899196716,118868,0.0,11,10,10,16,18,5
1678930882853,1678934359261,70097,0.0,20,10,10,15,5,10
1688024528877,1688026014423,27443,0.0,15,15,14,15,5,5
1681734044357,1681739548738,106369,0.0,15,11,10,16,6,6
1672651098488,1678845688598,4345261,0.0000,30,15,30,15,40,15
1678809611267,1678815781304,122592,0.0,20,20,20,15,30,10
1660680785364,1666744757584,73685,0.0,15,12,11,15,10,5
1672298848225,1672308653403,173214,163.0,20,25,20,15,5,20
1656567200580,1656708443891,1083254,9950.0,96,96,96,39,31,44
1635539764155,1659458250576,531551,6.0,20,11,11,15,30,5
1641654902878,1683217110977,203469,0.0,35,13,13,17,14,6
1682877594738,1683227548020,32115786,0.0,10,10,16,15,15,10
1626221190086,1678738826216,690645,0.0,16,10,12,15,25,12
1678919927961,1678922577754,19826,0,15,10,10,15,5,5
1625006413997,1686054330323,809121,0.0,35,25,21,20,36,5
1681966501399,1682370300210,317154,69.1214654162849519,38,37,60,15,53,10
1658992635722,1658994703367,39994,0.0,15,10,10,19,5,5
1665700458344,1665700787624,5841,0,15,10,10,15,5,5
1670782387116,1680892550125,5741724,92753.10,120,70,100,60,230,120
1679219444048,1679219836450,6483,0,10,10,10,15,10,5
1660859033489,1674839396517,11447,0,15,10,10,15,5,5
1577555601521,1689132559017,22672428,620.07532575427834203,10,10,21816,21820,580,11081
1651434953858,1651690069241,31024,0.0,15,10,10,15,5,5
1683838004206,1683881684117,97628,0.0,12,10,10,15,11,5
1633580826250,1667205747443,2918620,0.0,175,165,175,15,160,100
1653219045888,1653222544092,68852,0.0,15,10,10,15,5,5
1586713725855,1654125680289,7392388,41057.0,457,127,500,40,262,199
1648160089605,1677379775837,120546,0.0,31,15,15,15,13,5
1675521642773,1677761027557,168662,0.0,35,10,10,15,55,5
1679972673152,1679979355711,89267,0,17,11,12,15,5,5
1672968686839,1672969074262,7575,0,10,10,10,15,10,5
1675647088738,1675651262964,68788,0,23,10,18,15,18,5
1627594283539,1651407594167,8675214,4341.50,1200,1100,685,70,530,500
1669010200710,1669014028532,41188,0.0,12,10,10,15,10,5
1657887185636,1659435665155,101209,0.0,37,10,10,10,10,10
1657054891639,1657056002307,14975,0,10,10,10,15,10,5
1667070052282,1667070639769,10684,0,15,10,10,15,5,5
1658356683126,1664039119258,768136,26.0,170,20,170,20,130,40
1656044144310,1656540691329,1251507,530.0,35,37,30,41,110,30
